account;category;currency;amount;ref_currency_amount;type;payment_type;note;date;transfer;payee;labels
Promerica Platinum Dolares;Software, apps, games;USD;4.29;85.7;Expense;Credit card;;2021-02-23T18:00:00.000Z;false;;
BBVA 0270;Restaurant, fast-food;MXN;213;213;Expense;Cash;Frutos prohibidos Miptown;2021-02-23T00:38:16.147Z;false;;
BBVA 0270;Groceries;MXN;1604.89;1604.89;Expense;Cash;Mip super;2021-02-23T00:34:05.119Z;false;;
BBVA 0270;Groceries;MXN;31.5;31.5;Expense;Cash;Agua;2021-02-22T03:52:34.023Z;false;;
Promerica Platinum Dolares;TV, Streaming;USD;5.99;119.66;Expense;Credit card;;2021-02-21T18:00:00.000Z;false;Disney;
BBVA 0270;Gifts, joy;MXN;130;130;Expense;Cash;Mas pasteles;2021-02-20T23:05:20.644Z;false;;
BBVA 0270;Gifts, joy;MXN;110;110;Expense;Cash;Pastel;2021-02-20T22:56:12.721Z;false;;
BBVA 0270;Groceries;MXN;114.5;114.5;Expense;Cash;Oxxo;2021-02-20T18:50:53.335Z;false;;
BBVA 0270;Restaurant, fast-food;MXN;447.3;447.3;Expense;Cash;Slmierzo de cumpleaños;2021-02-20T18:27:31.177Z;false;;
Promerica Platinum Dolares;TV, Streaming;USD;5.99;119.66;Expense;Credit card;;2021-02-20T18:00:00.000Z;false;Disney;
BBVA 0270;Transfer, withdraw;MXN;200;200;Expense;Cash;;2021-02-19T16:38:26.313Z;true;;
Cash Mexico;Transfer, withdraw;MXN;200;200;Income;Cash;;2021-02-19T16:38:26.313Z;true;;
Promerica Platinum Dolares;Long distance;USD;198;3955.28;Expense;Cash;Ida y vuelta Encu;2021-02-19T15:05:05.722Z;false;;
BI Dolares;Transfer, withdraw;USD;14;279.67;Expense;Cash;;2021-02-19T15:03:51.359Z;true;;
BI Dolares;Transfer, withdraw;USD;8.31;165.92;Expense;Cash;;2021-02-19T14:58:30.370Z;true;;
Promerica Platinum Quetzales;Transfer, withdraw;GTQ;64.65;165.92;Income;Cash;;2021-02-19T14:58:30.370Z;true;;
Promerica Black Quetzales;Transfer, withdraw;GTQ;1129.54;2898.86;Income;Cash;;2021-02-19T14:58:02.320Z;true;;
BI Dolares;Transfer, withdraw;USD;145.12;2898.86;Expense;Cash;;2021-02-19T14:58:02.320Z;true;;
BBVA 0270;Groceries;MXN;120.9;120.9;Expense;Cash;Mip oxxo;2021-02-19T05:06:23.117Z;false;;
BBVA 0270;Charges, Fees;MXN;28.15;28.15;Expense;Cash;Comision BBVA;2021-02-18T01:06:41.794Z;false;;
Cash Mexico;Alcohol, tobacco;MXN;200;200;Expense;Cash;Uber tio lechuga;2021-02-18T01:04:49.510Z;false;;
Cash Mexico;Transfer, withdraw;MXN;300;300;Income;Cash;;2021-02-18T01:04:38.033Z;true;;
BBVA 0270;Transfer, withdraw;MXN;300;300;Expense;Cash;;2021-02-18T01:04:38.033Z;true;;
BBVA 0270;Alcohol, tobacco;MXN;850;850;Expense;Cash;Weed;2021-02-18T01:03:23.917Z;false;;
BI Dolares;Transfer, withdraw;USD;236.19;4718.17;Expense;Cash;;2021-02-16T20:13:49.541Z;true;;
Promerica Platinum Dolares;Transfer, withdraw;USD;236.19;4718.17;Income;Cash;;2021-02-16T20:13:49.541Z;true;;
BI Dolares;Transfer, withdraw;USD;600.72;12000;Income;Cash;;2021-02-16T19:14:24.695Z;true;;
BBVA 0270;Transfer, withdraw;MXN;12000;12000;Expense;Cash;;2021-02-16T19:14:24.695Z;true;;
BBVA 0270;Groceries;MXN;1378.05;1378.05;Expense;Cash;Mip super;2021-02-16T18:49:53.102Z;false;;
BBVA 0270;Housing;MXN;7750;7750;Expense;Cash;Anticipo de Marzo;2021-02-16T16:26:33.335Z;false;;
BBVA 0270;Groceries;MXN;113.5;113.5;Expense;Cash;Gatored;2021-02-15T17:54:46.115Z;false;;
BBVA 0270;Groceries;MXN;51;51;Expense;Cash;Leche y helado;2021-02-14T06:19:30.733Z;false;;
BBVA 0270;Restaurant, fast-food;MXN;367.5;367.5;Expense;Cash;;2021-02-14T00:05:56.003Z;false;;
Promerica Platinum Dolares;Shopping;USD;192.59;3847.21;Expense;Cash;Alexa, Fibtit Aria, Equipo de protroteccion;2021-02-13T11:29:55.204Z;false;;
Promerica Black Quetzales;Charges, Fees;GTQ;64.99;166.79;Expense;Cash;;2021-02-13T11:28:33.680Z;false;;
Promerica Platinum Quetzales;Charges, Fees;GTQ;64.21;164.79;Expense;Cash;;2021-02-13T11:26:21.701Z;false;;
BBVA 0270;Wage, invoices;MXN;44336;44336;Income;Cash;;2021-02-13T11:17:14.896Z;false;;
BBVA 0270;Groceries;MXN;185;185;Expense;Cash;;2021-02-12T00:34:17.262Z;false;;
BBVA 0270;Restaurant, fast-food;MXN;112;112;Expense;Cash;;2021-02-11T19:17:25.001Z;false;;
BBVA 0270;Food & Drinks;MXN;1503.04;1503.04;Expense;Cash;Mip super;2021-02-11T18:32:08.467Z;false;;
Promerica Platinum Dolares;Taxi;USD;2.45;48.94;Expense;Cash;Desesperación de mip;2021-02-10T00:58:35.172Z;false;;
BBVA 0270;Groceries;MXN;385;385;Expense;Cash;Mip compra comida y jabon;2021-02-09T17:41:48.434Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;35.88;716.74;Expense;Cash;1password;2021-02-07T23:12:04.947Z;false;;
BBVA 0270;Restaurant, fast-food;MXN;52;52;Expense;Cash;Jugo para mip;2021-02-06T20:22:24.211Z;false;;
BBVA 0270;Restaurant, fast-food;MXN;179;179;Expense;Cash;Frutos prohibidos;2021-02-06T20:18:51.818Z;false;;
BBVA 0270;Telephony, mobile phone;MXN;200;200;Expense;Cash;Internet de miptown;2021-02-06T19:20:15.261Z;false;;
Promerica Platinum Dolares;Taxi;USD;1.78;35.56;Expense;Cash;;2021-02-06T04:06:33.104Z;false;;
Promerica Black Quetzales;Financial expenses;GTQ;1800;4619.54;Income;Cash;Pago Gloria;2021-02-06T04:06:11.780Z;false;;
Promerica Platinum Quetzales;Financial expenses;GTQ;1178;3023.23;Income;Cash;Pago Gloria;2021-02-06T04:05:50.825Z;false;;
BBVA 0270;Groceries;MXN;175.5;175.5;Expense;Cash;Oxxo;2021-02-06T02:57:54.464Z;false;;
BBVA 0270;Health care, doctor;MXN;823;823;Expense;Cash;Doxicilina;2021-02-04T14:40:47.294Z;false;;
BBVA 0270;Services;MXN;213.2;213.2;Expense;Cash;Jabón líquido y papel de baño;2021-02-04T01:56:53.322Z;false;;
BBVA 0270;Fallado en traquear;MXN;6666;6666;Expense;Cash;;2021-02-03T16:30:00.000Z;false;Dinero de miptown;
Cash Mexico;Food & Drinks;MXN;100;100;Expense;Cash;Tacos de almuerzo con mip;2021-02-03T02:08:32.920Z;false;;
BBVA 0270;Groceries;MXN;2624.1;2624.1;Expense;Cash;Sumesa Miptown;2021-02-03T02:06:54.517Z;false;;
Promerica Platinum Dolares;Taxi;USD;1.43;28.57;Expense;Cash;;2021-02-02T23:52:52.036Z;false;;
Promerica Platinum Dolares;Taxi;USD;2.06;41.15;Expense;Cash;;2021-02-02T23:26:17.332Z;false;;
BBVA 0270;Wage, invoices;MXN;6666;6666;Income;Cash;Dinero de Michelle;2021-02-02T23:14:05.543Z;false;;
BI Dolares;Gifts, joy;USD;24.9;497.41;Expense;Cash;Cumpleaños de William;2021-02-02T17:30:30.169Z;false;;
BI Dolares;Transfer, withdraw;USD;3.85;76.99;Income;Cash;;2021-02-02T17:22:38.710Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;30;76.99;Expense;Cash;;2021-02-02T17:22:38.710Z;true;;
BI Quetzales;Child Support;GTQ;10;25.66;Income;Cash;Miptown;2021-02-02T17:21:55.237Z;false;;
BI Dolares;Charges, Fees;USD;400;7990.46;Expense;Cash;Tarjeta de crédito dólares;2021-02-02T17:13:17.123Z;false;;
Promerica Platinum Dolares;Transfer, withdraw;USD;978;19536.68;Income;Cash;;2021-02-02T17:08:07.065Z;true;;
BI Dolares;Transfer, withdraw;USD;978;19536.68;Expense;Cash;;2021-02-02T17:08:07.065Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;20.32;52.14;Income;Cash;;2021-02-02T16:55:37.774Z;true;;
BI Dolares;Transfer, withdraw;USD;2.61;52.14;Expense;Cash;;2021-02-02T16:55:37.774Z;true;;
BI Quetzales;Charges, Fees;GTQ;17.15;44.01;Expense;Cash;Plan de comodidad;2021-02-02T16:54:26.091Z;false;;
BI Dolares;Transfer, withdraw;USD;23.24;464.25;Expense;Cash;;2021-02-02T16:50:40.665Z;true;;
BI Dolares;Fallado en traquear;USD;78.19;1561.94;Expense;Cash;Comision BI;2021-02-02T16:49:30.445Z;false;;
BBVA 0270;Food & Drinks;MXN;217.5;217.5;Expense;Cash;Desayuno Michelle;2021-02-02T16:48:26.366Z;false;;
Cash Mexico;Food & Drinks;MXN;50;50;Expense;Cash;Tacos de almuerzo;2021-02-02T16:07:42.606Z;false;;
Cash Mexico;Taxi;MXN;100;100;Expense;Cash;Uber de ida al aeropuerto;2021-02-02T16:06:57.600Z;false;;
BBVA 0270;Transfer, withdraw;MXN;30000;30000;Expense;Cash;;2021-02-02T16:06:34.325Z;true;;
BI Dolares;Transfer, withdraw;USD;1501.79;30000;Income;Cash;;2021-02-02T16:06:34.325Z;true;;
Cash Mexico;Transfer, withdraw;MXN;100;100;Income;Cash;Cajero aeropuerto;2021-02-02T16:06:17.148Z;true;;
BBVA 0270;Transfer, withdraw;MXN;100;100;Expense;Cash;Cajero aeropuerto;2021-02-02T16:06:17.148Z;true;;
Cash Mexico;Restaurant, fast-food;MXN;100;100;Expense;Cash;Pizza galaeon;2021-02-01T04:18:07.114Z;false;;
Cash Mexico;Alcohol, tobacco;MXN;200;200;Expense;Cash;12 cervezas modelos;2021-02-01T04:17:47.206Z;false;;
Cash Mexico;Food & Drinks;MXN;150;150;Expense;Cash;Taco naco 3 tacos;2021-01-31T22:30:13.018Z;false;;
Cash Mexico;Taxi;MXN;50;50;Expense;Cash;Uber de mudanza;2021-01-31T22:19:24.820Z;false;;
BBVA 0270;Food & Drinks;MXN;150;150;Expense;Cash;Porición de tacos y bebida;2021-01-31T02:06:02.341Z;false;;
Cash Mexico;Restaurant, fast-food;MXN;250;250;Expense;Cash;Comida colombiana;2021-01-30T20:24:11.211Z;false;;
BBVA 0270;Transfer, withdraw;MXN;1000;1000;Expense;Cash;;2021-01-30T20:15:32.847Z;true;;
Cash Mexico;Transfer, withdraw;MXN;1000;1000;Income;Cash;;2021-01-30T20:15:32.847Z;true;;
Cash Mexico;Services;MXN;100;100;Expense;Cash;Lavandería;2021-01-30T20:15:03.724Z;false;;
Cash Mexico;Food & Drinks;MXN;100;100;Expense;Cash;Sushi;2021-01-30T20:14:50.939Z;false;;
Cash Mexico;Financial expenses;MXN;100;100;Expense;Cash;Me gusto el billete y lo coleccione;2021-01-30T20:14:32.501Z;false;;
Cash Mexico;Unknown;MXN;170;170;Expense;Cash;;2021-01-29T21:38:10.706Z;false;;
Cash Mexico;Bar, cafe;MXN;100;100;Expense;Cash;Tacos diddi;2021-01-29T21:30:36.570Z;false;;
Cash Mexico;Bar, cafe;MXN;50;50;Expense;Cash;Starbucks;2021-01-29T21:30:19.803Z;false;;
Cash Mexico;Food & Drinks;MXN;100;100;Expense;Cash;Desayuno;2021-01-29T21:29:07.915Z;false;;
BBVA 0270;Clothes & Footwear;MXN;6600;6600;Expense;Cash;Patines;2021-01-28T21:32:10.368Z;false;;
BBVA 0270;Alcohol, tobacco;MXN;220.88;220.88;Expense;Cash;+ cerveza vino Frank;2021-01-28T16:15:10.261Z;false;;
BBVA 0270;Health care, doctor;MXN;500;500;Expense;Cash;Brackets;2021-01-28T06:02:55.725Z;false;;
Cash Mexico;Food & Drinks;MXN;280;280;Expense;Cash;Tacos y saber que mas...;2021-01-28T05:58:35.836Z;false;;
BBVA 0270;Alcohol, tobacco;MXN;169;169;Expense;Cash;12 Modelo Frank;2021-01-28T02:12:44.998Z;false;;
BBVA 0270;Transfer, withdraw;MXN;800;800;Expense;Cash;;2021-01-28T02:08:22.365Z;true;;
Cash Mexico;Transfer, withdraw;MXN;800;800;Income;Cash;;2021-01-28T02:08:22.365Z;true;;
Cash Mexico;Food & Drinks;MXN;150;150;Expense;Cash;Sushi;2021-01-27T21:05:11.463Z;false;;
Cash Mexico;Food & Drinks;MXN;150;150;Expense;Cash;Desayuno;2021-01-27T16:16:32.406Z;false;;
BBVA 0270;Restaurant, fast-food;MXN;105;105;Expense;Cash;Tacos;2021-01-27T01:34:56.922Z;false;;
Cash Mexico;Transfer, withdraw;MXN;500;500;Income;Cash;Cash;2021-01-27T01:11:28.027Z;true;;
BBVA 0270;Transfer, withdraw;MXN;500;500;Expense;Cash;Cash;2021-01-27T01:11:28.027Z;true;;
Promerica Platinum Dolares;Housing;USD;970.62;19389.26;Expense;Cash;Airbnb;2021-01-26T21:39:14.612Z;false;;
BBVA 0270;Restaurant, fast-food;MXN;173;173;Expense;Cash;Desayuno;2021-01-26T16:44:56.633Z;false;;
BBVA 0270;Food & Drinks;MXN;79;79;Expense;Cash;;2021-01-26T01:28:43.175Z;false;;
Cash Mexico;Taxi;MXN;100;100;Expense;Cash;Uber;2021-01-26T01:28:13.732Z;false;;
Promerica Platinum Dolares;Fallado en traquear;USD;3000;59928.48;Income;Cash;Transferencia echa por mama;2021-01-25T15:41:09.324Z;false;;
BI Dolares;Fallado en traquear;USD;3000;59928.48;Expense;Cash;Transferencia echa por mama;2021-01-25T15:41:09.324Z;false;;
Promerica Platinum Dolares;Investments;USD;3000;59928.48;Expense;Cash;;2021-01-25T15:40:43.910Z;false;;
BI Dolares;Fallado en traquear;USD;5;99.88;Income;Cash;;2021-01-25T15:36:44.004Z;false;;
BI Dolares;Refunds (tax, purchase);USD;2965;59229.31;Income;Cash;Transferencia de BBVA;2021-01-25T15:29:05.365Z;false;;
BBVA 0270;Financial investments;MXN;61518;61518;Expense;Cash;3,000 USD Etoro;2021-01-25T15:18:01.246Z;false;;
BBVA 0270;Food & Drinks;MXN;167.5;167.5;Expense;Cash;Cereal llegue y galletas oxxo;2021-01-25T01:41:48.208Z;false;;
Cash Mexico;Taxi;MXN;20;20;Expense;Cash;Beat por que me cansé;2021-01-24T19:31:14.602Z;false;;
Cash Mexico;Food & Drinks;MXN;180;180;Expense;Cash;Porcion de 10 tacos veganos;2021-01-24T19:18:26.565Z;false;;
Cash Mexico;Postal services;MXN;100;100;Expense;Cash;Impresion de contrato Oracle;2021-01-24T19:18:03.561Z;false;;
BBVA 0270;Transfer, withdraw;MXN;600;600;Expense;Cash;Retiro de diferencia de 600;2021-01-24T04:45:00.000Z;true;Retiro de cajero;
Cash Mexico;Food & Drinks;MXN;100;100;Expense;Cash;Porición de tacos y bebida;2021-01-24T04:45:00.000Z;false;Tacos;
BBVA 0270;Fines;MXN;1400;1400;Expense;Cash;Le rompi la pantalla al celular de Sofia;2021-01-24T04:45:00.000Z;false;Sofia;
BBVA 0270;Taxi;MXN;200;200;Expense;Cash;Taxi de Eeropuerto a Condessa;2021-01-24T04:45:00.000Z;false;Uber;
Cash Mexico;Transfer, withdraw;MXN;600;600;Income;Cash;Retiro de diferencia de 600;2021-01-24T04:45:00.000Z;true;Retiro de cajero;
BBVA 0270;Alcohol, tobacco;MXN;850;850;Expense;Cash;Weed 1oz;2021-01-24T04:45:00.000Z;false;Tio Lechuga;
Cash Mexico;Food & Drinks;MXN;100;100;Expense;Cash;"Torta Alemana

";2021-01-24T04:45:00.000Z;false;100;
Promerica Platinum Dolares;Software, apps, games;USD;4.29;85.7;Expense;Credit card;;2021-01-23T18:00:00.000Z;false;;
BBVA 0270;Telephony, mobile phone;MXN;200;200;Expense;Debit card;200 de saldo de internet;2021-01-23T04:45:00.000Z;false;AT&T;
Promerica Platinum Dolares;TV, Streaming;USD;5.99;119.66;Expense;Credit card;;2021-01-20T18:00:00.000Z;false;Disney;
