account;category;currency;amount;ref_currency_amount;type;payment_type;note;date;transfer;payee;labels
BI Gold quetzales;Hobbies;GTQ;67;171.95;Expense;Cash;Poporopos Cinépolis;2022-01-08T18:21:06.000Z;false;;
BI Gold quetzales;Electronics, accessories;GTQ;150;384.96;Expense;Cash;Protector de pantalla de iPhone;2022-01-08T18:20:34.000Z;false;;
BI Gold quetzales;Hobbies;GTQ;86;220.71;Expense;Cash;Cinépolis;2022-01-08T18:19:37.000Z;false;;
BI Gold quetzales;Restaurant, fast-food;GTQ;44;112.92;Expense;Cash;McDonald’s de Yoli;2022-01-08T18:18:45.000Z;false;;
BI Gold quetzales;Restaurant, fast-food;GTQ;109;279.74;Expense;Cash;McDonald’s;2022-01-08T18:18:02.000Z;false;;
Promerica Platinum Dolares;Rent;USD;33.5;669.2;Expense;Credit card;Mensualidad de bodega;2022-01-08T18:00:00.000Z;false;;
BI Gold quetzales;Food & Drinks;GTQ;11;28.23;Expense;Cash;Agua en hospital veterinario;2022-01-08T01:01:00.128Z;false;;
BI Gold quetzales;Pets, animals;GTQ;865;2219.95;Expense;Cash;Veterinario Kobe Man;2022-01-08T00:56:44.866Z;false;;
BI Gold quetzales;Parking;GTQ;15;38.5;Expense;Cash;Parqueo Miraflores;2022-01-08T00:36:01.988Z;false;;
BI Gold quetzales;Gifts, joy;GTQ;340;872.58;Expense;Cash;Regalo polvos Michelle MAC;2022-01-08T00:35:26.147Z;false;;D
BI Gold quetzales;Telephony, mobile phone;GTQ;33.33;85.54;Expense;Cash;Teléfono Claro;2022-01-08T00:35:00.131Z;false;;
BI Gold quetzales;Food & Drinks;GTQ;50;128.32;Expense;Cash;Ensalada go green;2022-01-08T00:34:40.024Z;false;;D
BI Gold quetzales;Food & Drinks;GTQ;24;61.59;Expense;Cash;Go green sopa;2022-01-08T00:34:20.686Z;false;;D
BI Gold quetzales;Food & Drinks;GTQ;14;35.93;Expense;Cash;Taco Bell;2022-01-08T00:34:02.953Z;false;;
BI Gold quetzales;Food & Drinks;GTQ;28;71.86;Expense;Cash;Pollo campero;2022-01-08T00:33:46.285Z;false;;
BI Gold quetzales;Food & Drinks;GTQ;55;141.15;Expense;Cash;Orange Chicken;2022-01-08T00:33:22.589Z;false;;
Promerica Platinum Quetzales;Financial expenses;GTQ;65;166.82;Expense;Cash;Seguro Promerica;2022-01-07T19:06:28.000Z;false;;
BI Quetzales;Financial expenses;GTQ;258.58;663.62;Expense;Cash;Pago de tarjeta en queztales;2022-01-07T18:26:05.788Z;false;;
BBVA 0270;Financial expenses;MXN;14.6;14.6;Expense;Cash;IVA? De transacción;2022-01-07T18:24:45.652Z;false;;
BBVA 0270;Taxes;MXN;837;837;Expense;Cash;Comisión por envío de dinero;2022-01-07T18:24:19.955Z;false;;
BI Gold quetzales;Groceries;GTQ;205.35;527.01;Expense;Cash;Super Michelle comida de perros en la torre;2022-01-06T18:16:55.000Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.84;96.68;Expense;Credit card;;2022-01-06T18:00:00.000Z;false;;
Promerica Platinum Quetzales;Food & Drinks;GTQ;60;153.98;Expense;Cash;Pollo campero para mi;2022-01-06T00:02:57.542Z;false;;
Promerica Platinum Quetzales;Food & Drinks;GTQ;40;102.66;Expense;Cash;Burger King pap y hermana;2022-01-06T00:02:45.458Z;false;;
Promerica Platinum Dolares;Loans, interests;USD;100;1997.62;Income;Cash;Último pago de Mugricio;2022-01-05T19:30:49.324Z;false;;
Promerica Black Dolares;Alcohol, tobacco;USD;5.49;109.67;Expense;Cash;Boost;2022-01-05T18:50:08.000Z;false;;
Bi Queztales;Financial expenses;GTQ;30;76.99;Expense;Cash;;2022-01-05T18:00:00.000Z;false;;
Promerica Platinum Dolares;Taxi;USD;5.57;111.27;Expense;Cash;Uber Plaza Mexico;2022-01-04T19:31:41.000Z;false;;
Promerica Platinum Dolares;Taxi;USD;5.07;101.28;Expense;Cash;Uber Frank;2022-01-04T19:31:19.000Z;false;;
BBVA 0270;Alcohol, tobacco;MXN;70;70;Expense;Cash;Cigarros de Frank;2022-01-03T21:48:41.315Z;false;;
Promerica Platinum Dolares;Software, apps, games;USD;4.11;82.1;Expense;Cash;;2022-01-03T18:00:00.000Z;false;;
Promerica Platinum Dolares;Long distance;USD;503;10048.01;Expense;Cash;;2022-01-02T14:32:26.482Z;false;;
Promerica Platinum Dolares;Loans, interests;USD;228.24;4559.36;Income;Cash;Reversion Airbnb;2022-01-02T14:31:57.625Z;false;;
Promerica Platinum Dolares;Food & Drinks;USD;15.08;301.24;Expense;Cash;McDonald’s;2022-01-02T14:31:36.631Z;false;;
Promerica Platinum Dolares;Public transport;USD;8.8;175.79;Expense;Cash;Metro a aeropuerto;2022-01-02T14:30:38.404Z;false;;
Promerica Platinum Dolares;Transfer, withdraw;USD;1416.19;28290.04;Income;Cash;Saldo del viaje a Europa dividido a 6 meses.    Europa Promerica  Monto: $ 1,416.13 Plazo: 6 cuotas Valor de cuota: $ 236.02 Fecha de carga de cuota #1: 09/01/2022 Fecha de carga de cuota #6: 09/06/2022.;2022-01-02T14:28:54.851Z;true;;
BI Quetzales;Fallado en traquear;GTQ;278;713.46;Expense;Cash;;2022-01-02T00:59:44.909Z;false;;
BI Quetzales;Transfer, withdraw;GTQ;1872.47;4805.53;Expense;Cash;;2022-01-02T00:50:44.018Z;true;;
Promerica Platinum Quetzales;Transfer, withdraw;GTQ;1872.47;4805.53;Income;Cash;;2022-01-02T00:50:44.018Z;true;;
Promerica Black Dolares;Transfer, withdraw;USD;27;539.36;Income;Cash;;2022-01-02T00:39:52.914Z;true;;
BI Dolares;Transfer, withdraw;USD;27;539.36;Expense;Cash;;2022-01-02T00:39:52.914Z;true;;
BI Dolares;Transfer, withdraw;USD;131.92;2635.26;Expense;Cash;;2022-01-02T00:38:18.301Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;1026.83;2635.27;Income;Cash;;2022-01-02T00:38:18.301Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;2880;7391.27;Expense;Cash;;2022-01-02T00:33:04.811Z;true;;
Promerica Black Quetzales;Transfer, withdraw;GTQ;2880;7391.27;Income;Cash;;2022-01-02T00:33:04.811Z;true;;
BI Dolares;Transfer, withdraw;USD;600;11985.7;Expense;Cash;Saldo USD;2022-01-02T00:31:04.496Z;true;;
BI Quetzales;Transfer, withdraw;GTQ;4670.22;11985.71;Income;Cash;Saldo USD;2022-01-02T00:31:04.496Z;true;;
BI Dolares;Transfer, withdraw;USD;326.95;6531.21;Expense;Cash;Pago de contado;2022-01-02T00:19:48.505Z;true;;
BI Dolares;Transfer, withdraw;USD;555.47;11096.16;Expense;Cash;;2022-01-02T00:17:01.691Z;true;;
BI Gold quetzales;Transfer, withdraw;GTQ;4323.61;11096.16;Income;Cash;;2022-01-02T00:17:01.691Z;true;;
BI Gold quetzales;Fallado en traquear;GTQ;440.41;1130.27;Expense;Cash;;2022-01-02T00:16:07.997Z;false;;
BBVA 0270;Transfer, withdraw;MXN;71514.9;71514.9;Expense;Cash;;2022-01-02T00:13:47.332Z;true;;
BI Dolares;Transfer, withdraw;USD;3580.01;71514.85;Income;Cash;;2022-01-02T00:13:47.332Z;true;;
Promerica Platinum Dolares;Drug-store, chemist;USD;8;159.81;Expense;Cash;Prueba COVID;2022-01-01T15:46:06.868Z;false;;
Promerica Platinum Dolares;Housing;USD;38;759.09;Expense;Cash;Airbnb sábado;2022-01-01T15:45:26.379Z;false;;
